match_id,time,numeric_time,half,action,number,team,goalkeeper,opponent_goalkeeper,assist_number,goal_number,shot_number,goal,shot_speed,in_goal_position,shot_position,post,saved,vertical_goal_position,horizontal_goal_position,causes_7m_number,receives_7m_number,turnover,technical_foul,steal,suspension,is_home,number_suspended,no_goalkeeper,number_court_players,posession,number_of_possesion,start_of_possession,end_of_possession,score,lead
13,13:44,824,1,"RZIG I Goal centre 6m bottom left, 80 km/h",27,TUN,Empty goal,21,,27,,1,80,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,-1,1,6,TUN,20,12:41,13:44,8 - 5,3
13,13:57,837,1,NAMLI Afor 25 BEN SALAH A Goalkeeper back,1,TUN,1,21,,,,0,,"","",,,"","",,,,,,,FALSE,-1,0,5,TUN,20,12:41,13:44,8 - 5,3
13,14:22,862,1,"ALI H Goal centre 6m middle right, 97 km/h",8,BRN,21,1,,8,,1,97,middle right,centre 6m,,,middle,right,,,,,,,TRUE,0,0,6,BRN,21,13:44,14:22,9 - 5,4
13,14:49,889,1,BELKAIED Yfor 1 NAMLI A Goalkeeper Substitution,61,TUN,1,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,21,13:44,14:22,9 - 5,4
13,14:53,893,1,ALI M 7m caused,19,BRN,21,1,,,,0,,"","",,,"","",19,,,,,,TRUE,0,0,6,TUN,22,14:22,15:33,9 - 5,4
13,14:53,893,1,ALI M 2-minutes suspension,19,BRN,21,1,,,,0,,"","",,,"","",,,,,,19,TRUE,0,0,6,TUN,22,14:22,15:33,9 - 5,4
13,14:53,893,1,JABALLAH J 7m received,69,TUN,1,21,,,,0,,"","",,,"","",,69,,,,,FALSE,0,0,6,TUN,22,14:22,15:33,9 - 5,4
13,15:15,915,1,BOUGHANMI O Penalty shot saved middle left,21,TUN,1,21,,,21,0,,middle left,Penalty,,1,middle,left,,,,,,,FALSE,0,0,6,TUN,22,14:22,15:33,9 - 5,4
13,15:33,933,1,"BOUGHANMI O Goal left 6m bottom right, 82 km/h",21,TUN,1,21,,21,,1,82,bottom right,left 6m,,,bottom,right,,,,,,,FALSE,0,0,6,TUN,22,14:22,15:33,9 - 6,3
13,15:48,948,1,EID Afor 21 ALI M Empty goal,3,BRN,Empty goal,1,,,,0,,"","",,,"","",,,,,,,TRUE,-1,1,6,TUN,22,14:22,15:33,9 - 6,3
13,16:19,979,1,EID A Turnover,3,BRN,Empty goal,1,,,,0,,"","",,,"","",,,3,,,,TRUE,-1,1,6,BRN,23,15:33,16:19,9 - 6,3
13,16:19,979,1,BACHA H Steal,28,TUN,1,Empty goal,,,,0,,"","",,,"","",,,,,28,,FALSE,0,0,6,BRN,23,15:33,16:19,9 - 6,3
13,16:19,979,1,BOUGHANMI O Goal empty goal middle left (28 BACHA H),21,TUN,1,Empty goal,28,21,,1,,middle left,empty goal,,,middle,left,,,,,,,FALSE,0,0,6,TUN,24,16:19,16:19,9 - 7,2
13,16:57,1017,1,ALZAIMOOR M 7m received,23,BRN,Empty goal,1,,,,0,,"","",,,"","",,23,,,,,TRUE,0,1,7,BRN,25,16:19,17:15,9 - 7,2
13,16:57,1017,1,BACHA H 7m caused,28,TUN,1,Empty goal,,,,0,,"","",,,"","",28,,,,,,FALSE,0,0,6,BRN,25,16:19,17:15,9 - 7,2
13,16:57,1017,1,BACHA H 2-minutes suspension,28,TUN,1,Empty goal,,,,0,,"","",,,"","",,,,,,28,FALSE,0,0,6,BRN,25,16:19,17:15,9 - 7,2
13,17:15,1035,1,"QAMBAR Q Goal Penalty shot middle left (23 ALZAIMOOR M), 84 km/h",14,BRN,Empty goal,1,23,14,,1,84,middle left,Penalty,,,middle,left,,,,,,,TRUE,0,1,7,BRN,25,16:19,17:15,10 - 7,3
13,17:41,1061,1,BEN SALAH Afor 61 BELKAIED Y Empty goal,25,TUN,Empty goal,Empty goal,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,BRN,25,16:19,17:15,10 - 7,3
13,17:41,1061,1,BEN ABDALLAH A Shot empty goal saved top left,96,TUN,Empty goal,Empty goal,,,96,0,,top left,empty goal,,1,top,left,,,,,,,FALSE,-1,1,6,TUN,26,17:15,17:41,10 - 7,3
13,17:53,1073,1,"FADHUL A Goal fast break middle centre, 70 km/h",18,BRN,Empty goal,Empty goal,,18,,1,70,middle centre,fast break,,,middle,centre,,,,,,,TRUE,0,1,7,BRN,27,17:41,17:53,11 - 7,4
13,18:17,1097,1,ALI Mfor 23 ALZAIMOOR M Goalkeeper back,21,BRN,21,Empty goal,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,BRN,27,17:41,17:53,11 - 7,4
13,18:30,1110,1,BOUGHANMI O Goal left 6m top left (22 MAAREF Y),21,TUN,Empty goal,21,22,21,,1,,top left,left 6m,,,top,left,,,,,,,FALSE,-1,1,6,TUN,28,17:53,18:30,11 - 8,3
13,18:39,1119,1,BELKAIED Yfor 25 BEN SALAH A Goalkeeper back,61,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,-1,0,5,TUN,28,17:53,18:30,11 - 8,3
13,18:53,1133,1,"FADHUL A Goal right wing middle left, 65 km/h",18,BRN,21,61,,18,,1,65,middle left,right wing,,,middle,left,,,,,,,TRUE,0,0,6,BRN,29,18:30,18:53,12 - 8,4
13,19:28,1168,1,"BACHA H Goal left 6m middle right (25 BEN SALAH A), 89 km/h",28,TUN,61,21,25,28,,1,89,middle right,left 6m,,,middle,right,,,,,,,FALSE,0,0,6,TUN,30,18:53,19:28,12 - 9,3
13,20:05,1205,1,ALSAYYAD H Shot left 6m saved middle left,99,BRN,21,61,,,99,0,,middle left,left 6m,,1,middle,left,,,,,,,TRUE,0,0,6,BRN,31,19:28,20:57,12 - 9,3
13,20:57,1257,1,FADHUL A Shot right wing missed,18,BRN,21,61,,,18,0,,missed,right wing,,,"","",,,,,,,TRUE,0,0,6,BRN,31,19:28,20:57,12 - 9,3
13,21:20,1280,1,"RZIG I Goal right wing middle left (96 BEN ABDALLAH A), 88 km/h",27,TUN,61,21,96,27,,1,88,middle left,right wing,,,middle,left,,,,,,,FALSE,0,0,6,TUN,32,20:57,22:12,12 - 10,2
13,22:12,1332,1,RZIG I Shot fast break saved top centre,27,TUN,61,21,,,27,0,,top centre,fast break,,1,top,centre,,,,,,,FALSE,0,0,6,TUN,32,20:57,22:12,12 - 10,2
13,23:04,1384,1,"FADHUL A Goal right wing middle left (95 MOHAMED M), 62 km/h",18,BRN,21,61,95,18,,1,62,middle left,right wing,,,middle,left,,,,,,,TRUE,0,0,6,BRN,33,22:12,23:04,13 - 10,3
13,23:37,1417,1,JABALLAH J Technical Fault,69,TUN,61,21,,,,0,,"","",,,"","",,,,69,,,FALSE,0,0,6,TUN,34,23:04,23:37,13 - 10,3
13,24:34,1474,1,MOHAMED M Shot centre 9m saved middle left,95,BRN,21,61,,,95,0,,middle left,centre 9m,,1,middle,left,,,,,,,TRUE,0,0,6,BRN,35,23:37,24:34,13 - 10,3
13,24:34,1474,1,"EID A Goal left 6m bottom left, 104 km/h",3,BRN,21,61,,3,,1,104,bottom left,left 6m,,,bottom,left,,,,,,,TRUE,0,0,6,BRN,35,23:37,24:34,14 - 10,4
13,25:16,1516,1,BEN SALAH A Shot right wing post,25,TUN,61,21,,,25,0,,post,right wing,1,,"","",,,,,,,FALSE,0,0,6,TUN,36,24:34,25:16,14 - 10,4
13,25:56,1556,1,MOHAMED M Turnover,95,BRN,21,61,,,,0,,"","",,,"","",,,95,,,,TRUE,0,0,6,BRN,37,25:16,25:56,14 - 10,4
13,25:56,1556,1,BACHA H Steal,28,TUN,61,21,,,,0,,"","",,,"","",,,,,28,,FALSE,0,0,6,BRN,37,25:16,25:56,14 - 10,4
13,26:09,1569,1,"BOUGHANMI O Goal fast break top left, 72 km/h",21,TUN,61,21,,21,,1,72,top left,fast break,,,top,left,,,,,,,FALSE,0,0,6,TUN,38,25:56,26:09,14 - 11,3
13,26:33,1593,1,Team timeout,"",BRN,21,61,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,BRN,39,26:09,27:08,14 - 11,3
13,27:08,1628,1,ALSAYYAD H Turnover,99,BRN,21,61,,,,0,,"","",,,"","",,,99,,,,TRUE,0,0,6,BRN,39,26:09,27:08,14 - 11,3
13,27:08,1628,1,BOUGHANMI O Steal,21,TUN,61,21,,,,0,,"","",,,"","",,,,,21,,FALSE,0,0,6,BRN,39,26:09,27:08,14 - 11,3
13,27:08,1628,1,BEN ABDALLAH A Goal fast break bottom right (21 BOUGHANMI O),96,TUN,61,21,21,96,,1,,bottom right,fast break,,,bottom,right,,,,,,,FALSE,0,0,6,TUN,40,27:08,27:08,14 - 12,2
13,27:53,1673,1,ALSAMAHIJI H Goal left 6m middle left (77 ALI A),9,BRN,21,61,77,9,,1,,middle left,left 6m,,,middle,left,,,,,,,TRUE,0,0,6,BRN,41,27:08,27:53,15 - 12,3
13,27:54,1674,1,RZIG I 2-minutes suspension,27,TUN,61,21,,,,0,,"","",,,"","",,,,,,27,FALSE,0,0,6,BRN,41,27:08,27:53,15 - 12,3
13,28:12,1692,1,JALLOUZ Tfor 61 BELKAIED Y Empty goal,29,TUN,Empty goal,21,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,BRN,41,27:08,27:53,15 - 12,3
13,28:23,1703,1,BOUGHANMI O Goal left wing top right (71 DARMOUL M),21,TUN,Empty goal,21,71,21,,1,,top right,left wing,,,top,right,,,,,,,FALSE,-1,1,6,TUN,42,27:53,28:23,15 - 13,2
13,28:32,1712,1,ALSAYYAD H Technical Fault,99,BRN,21,Empty goal,,,,0,,"","",,,"","",,,,99,,,TRUE,0,0,6,BRN,43,28:23,28:32,15 - 13,2
13,28:35,1715,1,BELKAIED Yfor 29 JALLOUZ T Goalkeeper back,61,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,-1,0,5,BRN,43,28:23,28:32,15 - 13,2
13,28:48,1728,1,BEN SALAH Afor 61 BELKAIED Y Empty goal,25,TUN,Empty goal,21,,,,0,,"","",,,"","",,,,,,,FALSE,-1,1,6,BRN,43,28:23,28:32,15 - 13,2
13,28:53,1733,1,JABALLAH J Goal centre 6m middle right (21 BOUGHANMI O),69,TUN,Empty goal,21,21,69,,1,,middle right,centre 6m,,,middle,right,,,,,,,FALSE,-1,1,6,TUN,44,28:32,28:53,15 - 14,1
13,28:59,1739,1,BELKAIED Yfor 25 BEN SALAH A Goalkeeper back,61,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,-1,0,5,TUN,44,28:32,28:53,15 - 14,1
13,29:35,1775,1,"MOHAMED M Goal breakthrough middle right, 85 km/h",95,BRN,21,61,,95,,1,85,middle right,breakthrough,,,middle,right,,,,,,,TRUE,0,0,6,BRN,45,28:53,29:35,16 - 14,2
13,29:59,1799,1,JALLOUZ Tfor 61 BELKAIED Y Empty goal,29,TUN,Empty goal,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,1,7,BRN,45,28:53,29:35,16 - 14,2
13,30:00,1800,1,JALLOUZ T Goal right wing middle left,29,TUN,Empty goal,21,,29,,1,,middle left,right wing,,,middle,left,,,,,,,FALSE,0,1,7,TUN,46,29:35,30:00,16 - 15,1
13,30:00,1800,2,ALI M Goalkeeper,21,BRN,21,61,,,,0,,"","",,,"","",,,,,,,TRUE,0,,,TUN,47,"","",16 - 15,1
13,30:00,1800,2,BELKAIED Y Goalkeeper,61,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,,,TUN,47,"","",16 - 15,1
13,30:27,1827,2,RZIG I Shot right wing saved middle right,27,TUN,61,21,,,27,0,,middle right,right wing,,1,middle,right,,,,,,,FALSE,0,0,6,TUN,47,30:00,30:27,16 - 15,1
13,31:18,1878,2,MOHAMED M Turnover,95,BRN,21,61,,,,0,,"","",,,"","",,,95,,,,TRUE,0,0,6,BRN,48,30:27,31:18,16 - 15,1
13,31:18,1878,2,BELKAIED Y Steal,61,TUN,61,21,,,,0,,"","",,,"","",,,,,61,,FALSE,0,0,6,BRN,48,30:27,31:18,16 - 15,1
13,31:18,1878,2,"RZIG I Goal fast break middle left (61 BELKAIED Y), 96 km/h",27,TUN,61,21,61,27,,1,96,middle left,fast break,,,middle,left,,,,,,,FALSE,0,0,6,TUN,49,31:18,31:18,16 - 16,0
13,31:56,1916,2,"MOHAMED M Goal left 6m bottom left, 61 km/h",95,BRN,21,61,,95,,1,61,bottom left,left 6m,,,bottom,left,,,,,,,TRUE,0,0,6,BRN,50,31:18,31:56,17 - 16,1
13,32:13,1933,2,RZIG I Goal right wing top left (27 RZIG I),27,TUN,61,21,27,27,,1,,top left,right wing,,,top,left,,,,,,,FALSE,0,0,6,TUN,51,31:56,32:51,17 - 17,0
13,32:51,1971,2,"RZIG I Goal fast break bottom left (71 DARMOUL M), 90 km/h",27,TUN,61,21,71,27,,1,90,bottom left,fast break,,,bottom,left,,,,,,,FALSE,0,0,6,TUN,51,31:56,32:51,17 - 18,-1
13,33:32,2012,2,ALSAMAHIJI H Turnover,9,BRN,21,61,,,,0,,"","",,,"","",,,9,,,,TRUE,0,0,6,BRN,52,32:51,33:32,17 - 18,-1
13,33:32,2012,2,"BOUGHANMI O Goal fast break bottom left, 88 km/h",21,TUN,61,21,,21,,1,88,bottom left,fast break,,,bottom,left,,,,,,,FALSE,0,0,6,TUN,53,33:32,33:32,17 - 19,-2
13,33:35,2015,2,Team timeout,"",BRN,21,61,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,BRN,54,33:32,34:22,17 - 19,-2
13,34:03,2043,2,"ALZAIMOOR M Goal right 6m middle centre, 76 km/h",23,BRN,21,61,,23,,1,76,middle centre,right 6m,,,middle,centre,,,,,,,TRUE,0,0,6,BRN,54,33:32,34:22,18 - 19,-1
13,34:22,2062,2,"FADHUL A Goal fast break middle left, 79 km/h",18,BRN,21,61,,18,,1,79,middle left,fast break,,,middle,left,,,,,,,TRUE,0,0,6,BRN,54,33:32,34:22,19 - 19,0
13,34:23,2063,2,BOUGHANMI O Shot fast break post,21,TUN,61,21,,,21,0,,post,fast break,1,,"","",,,,,,,FALSE,0,0,6,TUN,55,34:22,34:49,19 - 19,0
13,34:23,2063,2,BEN ABDALLAH A Shot right 6m saved bottom right,96,TUN,61,21,,,96,0,,bottom right,right 6m,,1,bottom,right,,,,,,,FALSE,0,0,6,TUN,55,34:22,34:49,19 - 19,0
13,34:49,2089,2,"BEN ABDALLAH A Goal right 6m middle left, 97 km/h",96,TUN,61,21,,96,,1,97,middle left,right 6m,,,middle,left,,,,,,,FALSE,0,0,6,TUN,55,34:22,34:49,19 - 20,-1
13,35:17,2117,2,"ALSAYYAD H Goal left 9m top left, 111 km/h",99,BRN,21,61,,99,,1,111,top left,left 9m,,,top,left,,,,,,,TRUE,0,0,6,BRN,56,34:49,35:17,20 - 20,0
13,35:56,2156,2,"BEN SALAH A Goal left 9m top left, 92 km/h",25,TUN,61,21,,25,,1,92,top left,left 9m,,,top,left,,,,,,,FALSE,0,0,6,TUN,57,35:17,35:56,20 - 21,-1
13,36:33,2193,2,"FADHUL A Goal right wing bottom left, 61 km/h",18,BRN,21,61,,18,,1,61,bottom left,right wing,,,bottom,left,,,,,,,TRUE,0,0,6,BRN,58,35:56,36:33,21 - 21,0
13,37:04,2224,2,JABALLAH J Shot right 6m missed,69,TUN,61,21,,,69,0,,missed,right 6m,,,"","",,,,,,,FALSE,0,0,6,TUN,59,36:33,37:04,21 - 21,0
13,37:23,2243,2,FADHUL A Goal right wing middle left (77 ALI A),18,BRN,21,61,77,18,,1,,middle left,right wing,,,middle,left,,,,,,,TRUE,0,0,6,BRN,60,37:04,37:23,22 - 21,1
13,37:58,2278,2,"BEN SALAH A Goal breakthrough middle left, 79 km/h",25,TUN,61,21,,25,,1,79,middle left,breakthrough,,,middle,left,,,,,,,FALSE,0,0,6,TUN,61,37:23,37:58,22 - 22,0
13,38:08,2288,2,FADHUL A Goal fast break bottom left,18,BRN,21,61,,18,,1,,bottom left,fast break,,,bottom,left,,,,,,,TRUE,0,0,6,BRN,62,37:58,38:08,23 - 22,1
13,38:41,2321,2,BEN SALAH A Goal left 9m top left (96 BEN ABDALLAH A),25,TUN,61,21,96,25,,1,,top left,left 9m,,,top,left,,,,,,,FALSE,0,0,6,TUN,63,38:08,38:41,23 - 23,0
13,40:13,2413,2,ALSAYYAD H Technical Fault,99,BRN,21,61,,,,0,,"","",,,"","",,,,99,,,TRUE,0,0,6,BRN,64,38:41,40:13,23 - 23,0
13,40:24,2424,2,DARMOUL M Shot left 9m missed,71,TUN,61,21,,,71,0,,missed,left 9m,,,"","",,,,,,,FALSE,0,0,6,TUN,65,40:13,40:24,23 - 23,0
13,41:28,2488,2,ALI A Shot right 6m blocked,77,BRN,21,61,,,77,0,,blocked,right 6m,,,"","",,,,,,,TRUE,0,0,6,BRN,66,40:24,41:28,23 - 23,0
13,41:28,2488,2,JBELI I Block,98,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,66,40:24,41:28,23 - 23,0
13,41:28,2488,2,"BOUGHANMI O Goal fast break bottom left, 84 km/h",21,TUN,61,21,,21,,1,84,bottom left,fast break,,,bottom,left,,,,,,,FALSE,0,0,6,TUN,67,41:28,41:28,23 - 24,-1
13,42:15,2535,2,ALZAIMOOR M Shot right 6m post,23,BRN,21,61,,,23,0,,post,right 6m,1,,"","",,,,,,,TRUE,0,0,6,BRN,68,41:28,42:15,23 - 24,-1
13,43:29,2609,2,JBELI I Technical Fault,98,TUN,61,21,,,,0,,"","",,,"","",,,,98,,,FALSE,0,0,6,TUN,69,42:15,43:29,23 - 24,-1
13,44:10,2650,2,ALI H 7m received,8,BRN,21,61,,,,0,,"","",,,"","",,8,,,,,TRUE,0,0,6,BRN,70,43:29,44:16,23 - 24,-1
13,44:10,2650,2,JBELI I 7m caused,98,TUN,61,21,,,,0,,"","",,,"","",98,,,,,,FALSE,0,0,6,BRN,70,43:29,44:16,23 - 24,-1
13,44:12,2652,2,NAMLI Afor 61 BELKAIED Y Goalkeeper Substitution,1,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,70,43:29,44:16,23 - 24,-1
13,44:16,2656,2,EID A Penalty shot missed,3,BRN,21,61,,,3,0,,missed,Penalty,,,"","",,,,,,,TRUE,0,0,6,BRN,70,43:29,44:16,23 - 24,-1
13,44:30,2670,2,BELKAIED Yfor 1 NAMLI A Goalkeeper Substitution,61,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,70,43:29,44:16,23 - 24,-1
13,44:49,2689,2,EID A 2-minutes suspension,3,BRN,21,61,,,,0,,"","",,,"","",,,,,,3,TRUE,0,0,6,BRN,70,43:29,44:16,23 - 24,-1
13,45:07,2707,2,"DARMOUL M Goal left 6m bottom right (96 BEN ABDALLAH A), 90 km/h",71,TUN,61,21,96,71,,1,90,bottom right,left 6m,,,bottom,right,,,,,,,FALSE,0,0,6,TUN,71,44:16,45:07,23 - 25,-2
13,45:24,2724,2,MOHAMED Mfor 21 ALI M Empty goal,90,BRN,Empty goal,61,,,,0,,"","",,,"","",,,,,,,TRUE,-1,1,6,TUN,71,44:16,45:07,23 - 25,-2
13,46:15,2775,2,ALI Mfor 90 MOHAMED M Goalkeeper back,21,BRN,21,61,,,,0,,"","",,,"","",,,,,,,TRUE,-1,0,5,TUN,71,44:16,45:07,23 - 25,-2
13,46:25,2785,2,ALI A Shot left 6m saved middle centre,77,BRN,21,61,,,77,0,,middle centre,left 6m,,1,middle,centre,,,,,,,TRUE,-1,0,5,BRN,72,45:07,46:25,23 - 25,-2
13,46:43,2803,2,BEN ABDALLAH A Technical Fault,96,TUN,61,21,,,,0,,"","",,,"","",,,,96,,,FALSE,0,0,6,TUN,73,46:25,46:43,23 - 25,-2
13,48:04,2884,2,ALI H Shot right 6m saved bottom right,8,BRN,21,61,,,8,0,,bottom right,right 6m,,1,bottom,right,,,,,,,TRUE,0,0,6,BRN,74,46:43,48:04,23 - 25,-2
13,49:06,2946,2,"DARMOUL M Goal centre 6m top right (25 BEN SALAH A), 102 km/h",71,TUN,61,21,25,71,,1,102,top right,centre 6m,,,top,right,,,,,,,FALSE,0,0,6,TUN,75,48:04,49:06,23 - 26,-3
13,49:29,2969,2,Team timeout,"",BRN,21,61,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,BRN,76,49:06,50:21,23 - 26,-3
13,50:20,3020,2,ALI M 7m received,19,BRN,21,61,,,,0,,"","",,,"","",,19,,,,,TRUE,0,0,6,BRN,76,49:06,50:21,23 - 26,-3
13,50:20,3020,2,JBELI I 7m caused,98,TUN,61,21,,,,0,,"","",,,"","",98,,,,,,FALSE,0,0,6,BRN,76,49:06,50:21,23 - 26,-3
13,50:21,3021,2,QAMBAR Q Penalty shot saved bottom centre,14,BRN,21,61,,,14,0,,bottom centre,Penalty,,1,bottom,centre,,,,,,,TRUE,0,0,6,BRN,76,49:06,50:21,23 - 26,-3
13,50:21,3021,2,NAMLI Afor 61 BELKAIED Y Goalkeeper Substitution,1,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,76,49:06,50:21,23 - 26,-3
13,50:44,3044,2,BELKAIED Yfor 1 NAMLI A Goalkeeper Substitution,61,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,76,49:06,50:21,23 - 26,-3
13,50:57,3057,2,"RZIG I Goal right wing middle right (71 DARMOUL M), 64 km/h",27,TUN,61,21,71,27,,1,64,middle right,right wing,,,middle,right,,,,,,,FALSE,0,0,6,TUN,77,50:21,50:57,23 - 27,-4
13,51:25,3085,2,ALI A Goal breakthrough middle left,77,BRN,21,61,,77,,1,,middle left,breakthrough,,,middle,left,,,,,,,TRUE,0,0,6,BRN,78,50:57,51:25,24 - 27,-3
13,51:58,3118,2,DARMOUL M Shot left wing saved bottom left,71,TUN,61,21,,,71,0,,bottom left,left wing,,1,bottom,left,,,,,,,FALSE,0,0,6,TUN,79,51:25,51:58,24 - 27,-3
13,51:58,3118,2,"FADHUL A Goal fast break top centre (21 ALI M), 62 km/h",18,BRN,21,61,21,18,,1,62,top centre,fast break,,,top,centre,,,,,,,TRUE,0,0,6,BRN,80,51:58,51:58,25 - 27,-2
13,52:54,3174,2,DARMOUL M Shot breakthrough post,71,TUN,61,21,,,71,0,,post,breakthrough,1,,"","",,,,,,,FALSE,0,0,6,TUN,81,51:58,52:54,25 - 27,-2
13,54:09,3249,2,ALSAYYAD H Shot centre 9m saved middle right,99,BRN,21,61,,,99,0,,middle right,centre 9m,,1,middle,right,,,,,,,TRUE,0,0,6,BRN,82,52:54,54:09,25 - 27,-2
13,54:23,3263,2,Team timeout,"",TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,TUN,83,54:09,55:09,25 - 27,-2
13,55:09,3309,2,BEN SALAH A Technical Fault,25,TUN,61,21,,,,0,,"","",,,"","",,,,25,,,FALSE,0,0,6,TUN,83,54:09,55:09,25 - 27,-2
13,55:26,3326,2,ALSAYYAD H Technical Fault,99,BRN,21,61,,,,0,,"","",,,"","",,,,99,,,TRUE,0,0,6,BRN,84,55:09,55:26,25 - 27,-2
13,56:10,3370,2,BEN SALAH A Shot right 6m saved bottom right,25,TUN,61,21,,,25,0,,bottom right,right 6m,,1,bottom,right,,,,,,,FALSE,0,0,6,TUN,85,55:26,56:10,25 - 27,-2
13,56:28,3388,2,"FADHUL A Goal right 9m top left, 93 km/h",18,BRN,21,61,,18,,1,93,top left,right 9m,,,top,left,,,,,,,TRUE,0,0,6,BRN,86,56:10,56:28,26 - 27,-1
13,57:09,3429,2,RZIG I Technical Fault,27,TUN,61,21,,,,0,,"","",,,"","",,,,27,,,FALSE,0,0,6,TUN,87,56:28,57:14,26 - 27,-1
13,57:14,3434,2,BEN SALAH A Shot left 9m saved bottom left,25,TUN,61,21,,,25,0,,bottom left,left 9m,,1,bottom,left,,,,,,,FALSE,0,0,6,TUN,87,56:28,57:14,26 - 27,-1
13,57:51,3471,2,ALSAYYAD H 7m received,99,BRN,21,61,,,,0,,"","",,,"","",,99,,,,,TRUE,0,0,6,BRN,88,57:14,57:51,26 - 27,-1
13,57:51,3471,2,ALI A Penalty shot saved middle right,77,BRN,21,61,,,77,0,,middle right,Penalty,,1,middle,right,,,,,,,TRUE,0,0,6,BRN,88,57:14,57:51,26 - 27,-1
13,57:51,3471,2,NAMLI Afor 61 BELKAIED Y Goalkeeper Substitution,1,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,88,57:14,57:51,26 - 27,-1
13,57:51,3471,2,DARMOUL M 7m caused,71,TUN,61,21,,,,0,,"","",,,"","",71,,,,,,FALSE,0,0,6,BRN,88,57:14,57:51,26 - 27,-1
13,58:14,3494,2,BELKAIED Yfor 1 NAMLI A Goalkeeper Substitution,61,TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,BRN,88,57:14,57:51,26 - 27,-1
13,58:33,3513,2,DARMOUL M Shot right 6m saved middle right,71,TUN,61,21,,,71,0,,middle right,right 6m,,1,middle,right,,,,,,,FALSE,0,0,6,TUN,89,57:51,58:33,26 - 27,-1
13,58:49,3529,2,"ALI M Goal left 6m bottom right (99 ALSAYYAD H), 82 km/h",19,BRN,21,61,99,19,,1,82,bottom right,left 6m,,,bottom,right,,,,,,,TRUE,0,0,6,BRN,90,58:33,58:49,27 - 27,0
13,59:08,3548,2,Team timeout,"",TUN,61,21,,,,0,,"","",,,"","",,,,,,,FALSE,0,0,6,TUN,91,58:49,59:38,27 - 27,0
13,59:38,3578,2,JABALLAH J Technical Fault,69,TUN,61,21,,,,0,,"","",,,"","",,,,69,,,FALSE,0,0,6,TUN,91,58:49,59:38,27 - 27,0
13,59:59,3599,2,ALSAYYAD H Shot left 9m missed,99,BRN,21,61,,,99,0,,missed,left 9m,,,"","",,,,,,,TRUE,0,0,6,BRN,92,59:38,60:00,27 - 27,0
14,0:00,0,1,LANDIN JACOBSEN N Goalkeeper,,DEN,"",1,,,,0,,"","",,,"","",,,,,,,TRUE,0,,,BEL,1,"","",0 - 0,0
14,0:00,0,1,LETTENS J Goalkeeper,1,BEL,1,"",,,,0,,"","",,,"","",,,,,,,FALSE,0,,,BEL,1,"","",0 - 0,0
14,0:42,42,1,KOTTERS R Shot left 6m saved middle left,10,BEL,1,"",,,10,0,,middle left,left 6m,,1,middle,left,,,,,,,FALSE,0,0,6,BEL,1,0:00,0:42,0 - 0,0
14,0:50,50,1,JAKOBSEN E Shot left 6m saved middle left,7,DEN,"",1,,,7,0,,middle left,left 6m,,1,middle,left,,,,,,,TRUE,0,0,6,DEN,2,0:42,0:50,0 - 0,0
14,1:17,77,1,GIDSEL M Warning (yellow card),19,DEN,"",1,,,,0,,"","",,,"","",,,,,,,TRUE,0,0,6,DEN,2,0:42,0:50,0 - 0,0
14,1:49,109,1,"KOTTERS R Goal left 6m middle centre, 99 km/h",10,BEL,1,"",,10,,1,99,middle centre,left 6m,,,middle,centre,,,,,,,FALSE,0,0,6,BEL,3,0:50,1:49,0 - 1,-1
14,2:23,143,1,GIDSEL M 7m received,19,DEN,"",1,,,,0,,"","",,,"","",,19,,,,,TRUE,0,0,6,DEN,4,1:49,2:52,0 - 1,-1
14,2:23,143,1,ROBYNS T 7m caused,11,BEL,1,"",,,,0,,"","",,,"","",11,,,,,,FALSE,0,0,6,DEN,4,1:49,2:52,0 - 1,-1
14,2:52,172,1,"HANSEN M Goal Penalty shot middle left, 90 km/h",24,DEN,"",1,,24,,1,90,middle left,Penalty,,,middle,left,,,,,,,TRUE,0,0,6,DEN,4,1:49,2:52,1 - 1,0
